,CAFO_ID,NH3_1_mean,NH3_1_sum,NH3_1_median,NH3_2_mean,NH3_2_sum,NH3_2_median,NH3_3_mean,NH3_3_sum,NH3_3_median,WVBuiltUp_mean,WVBuiltUp_sum,WVBuiltUp_median,WVImpVeg_mean,WVImpVeg_sum,WVImpVeg_median,WVNonHom_mean,WVNonHom_sum,WVNonHom_median,WVSoil_mean,WVSoil_sum,WVSoil_median,WVWater_mean,WVWater_sum,WVWater_median
0,1,2.0087798858855987,287.2555236816406,2.0080559253692627,2.0730405153928104,296.4447937011719,2.0740771293640137,1.911214548391062,273.3036804199219,1.9135746955871582,-0.46271424193482297,-66.16813659667969,-0.48195236921310425,0.22175013935649313,31.710269927978516,0.18437692523002625,0.46271424193482297,66.16813659667969,0.48195236921310425,-0.07797691371891048,-11.1506986618042,-0.08027303218841553,-0.5542026333041958,-79.2509765625,-0.5595049858093262
1,2,2.0421406706871346,349.2060546875,2.0402772426605225,2.048729612116228,350.332763671875,2.0440783500671387,1.8963046603732638,324.2680969238281,1.8972899913787842,-0.5207410667374818,-89.04672241210938,-0.5226557850837708,0.3359441924513432,57.44645690917969,0.34004664421081543,0.5207410667374818,89.04672241210938,0.5226557850837708,-0.06428939417788856,-10.993486404418945,-0.06633605062961578,-0.6306393718161778,-107.8393325805664,-0.6322187185287476
2,3,2.016344901842949,78.637451171875,2.01470947265625,2.0695084791917067,80.71083068847656,2.0652506351470947,1.9068558521759815,74.36737823486328,1.9058752059936523,-0.4349817618345603,-16.96428871154785,-0.46419769525527954,0.29154276236509663,11.37016773223877,0.28439614176750183,0.4349817618345603,16.96428871154785,0.46419769525527954,-0.07786678656553611,-3.036804676055908,-0.08054198324680328,-0.5724531809488932,-22.325674057006836,-0.6051641702651978
3,4,2.0161676651392226,314.52215576171875,2.0157103538513184,2.0747164212740383,323.65576171875,2.081033945083618,1.887609628530649,294.46710205078125,1.8875460624694824,-0.458924317971254,-71.59219360351562,-0.4618583917617798,0.32085697467510516,50.053688049316406,0.3536195158958435,0.458924317971254,71.59219360351562,0.4618583917617798,-0.0869146371499086,-13.558683395385742,-0.08754975348711014,-0.6070718031663161,-94.70320129394531,-0.6323990225791931
4,5,2.0416787130790843,116.37568664550781,2.016151189804077,2.072952672054893,118.1583023071289,2.0682740211486816,1.890566909522341,107.76231384277344,1.8978062868118286,-0.5055876949377227,-28.818498611450195,-0.5135796666145325,0.35723247862698737,20.36225128173828,0.32381176948547363,0.5055876949377227,28.818498611450195,0.5135796666145325,-0.06733025166026332,-3.8378243446350098,-0.08221275359392166,-0.6372573584841009,-36.32366943359375,-0.646988034248352
5,6,2.009656524658203,80.38626098632812,2.009444236755371,2.065019416809082,82.60077667236328,2.062136173248291,1.9122636795043946,76.49054718017578,1.9090962409973145,-0.41002669334411623,-16.40106773376465,-0.41567063331604004,0.2250067710876465,9.00027084350586,0.19929134845733643,0.41002669334411623,16.40106773376465,0.41567063331604004,-0.07038192749023438,-2.815277099609375,-0.07270713150501251,-0.5158154487609863,-20.632617950439453,-0.517274796962738
6,7,2.0086230525264033,108.46564483642578,2.0099830627441406,2.0772727683738426,112.1727294921875,2.0766303539276123,1.9100562201605902,103.14303588867188,1.9103829860687256,-0.44100379943847656,-23.814205169677734,-0.45704585313796997,0.28152245062368886,15.2022123336792,0.28663164377212524,0.44100379943847656,23.814205169677734,0.45704585313796997,-0.07407730597036856,-4.000174522399902,-0.07537176460027695,-0.5659118581701208,-30.559240341186523,-0.5882754325866699
7,8,2.011877011030148,156.92640686035156,2.0125865936279297,2.0674915802784457,161.26434326171875,2.0648348331451416,1.9080611008864183,148.82876586914062,1.9078562259674072,-0.4602194076929337,-35.89711380004883,-0.4723591208457947,0.2677463629306891,20.88421630859375,0.2669977843761444,0.4602194076929337,35.89711380004883,0.4723591208457947,-0.08681945923047188,-6.771917819976807,-0.08971737325191498,-0.5804414504613632,-45.27443313598633,-0.604314923286438
8,9,2.011451416015625,150.85885620117188,2.010993480682373,2.0940055338541668,157.0504150390625,2.1000630855560303,1.8958787027994792,142.19090270996094,1.8965758085250854,-0.4517046101888021,-33.877845764160156,-0.4601912498474121,0.29591832478841146,22.19387435913086,0.2858767807483673,0.4517046101888021,33.877845764160156,0.4601912498474121,-0.08389256795247396,-6.291942596435547,-0.08636323362588882,-0.5811372884114583,-43.585296630859375,-0.6015327572822571
9,10,2.0118621826171874,221.30484008789062,2.0119099617004395,2.0809771451083097,228.90748596191406,2.0784072875976562,1.8973180597478694,208.70498657226562,1.8971192836761475,-0.45482403148304335,-50.030643463134766,-0.4826107621192932,0.2943836905739524,32.382205963134766,0.2809816598892212,0.45482403148304335,50.030643463134766,0.4826107621192932,-0.07522622888738459,-8.274885177612305,-0.07283274829387665,-0.5795679265802557,-63.752471923828125,-0.591692328453064
10,11,2.0117027127012914,197.14686584472656,2.011648178100586,2.071544257961974,203.01133728027344,2.0696640014648438,1.9048041518853636,186.67080688476562,1.9024537801742554,-0.4522722983846859,-44.32268524169922,-0.46895530819892883,0.2895607461734694,28.376953125,0.28949618339538574,0.4522722983846859,44.32268524169922,0.46895530819892883,-0.08321385480919663,-8.15495777130127,-0.0906289741396904,-0.581896567831234,-57.02586364746094,-0.597793459892273
11,12,2.0169490814208983,322.71185302734375,2.0118727684020996,2.0765522003173826,332.24835205078125,2.0814805030822754,1.903153419494629,304.5045471191406,1.9059782028198242,-0.43143520355224607,-69.02963256835938,-0.44455912709236145,0.25632925033569337,41.01268005371094,0.23891162872314453,0.43143520355224607,69.02963256835938,0.44455912709236145,-0.07431527376174926,-11.890443801879883,-0.0775262862443924,-0.542302131652832,-86.76834106445312,-0.5425065159797668
12,13,2.0298410624015233,483.1021728515625,2.018585443496704,2.075796688304228,494.03961181640625,2.0779151916503906,1.8692816726299895,444.8890380859375,1.8710702657699585,-0.5131931465213039,-122.13996887207031,-0.4952390789985657,0.4114833158605239,97.93302917480469,0.41545167565345764,0.5131931465213039,122.13996887207031,0.4952390789985657,-0.06817045933058281,-16.22456932067871,-0.08914881199598312,-0.6673921857561383,-158.83934020996094,-0.6681623458862305
13,14,2.0232091310645353,240.7618865966797,2.023117780685425,2.081472316709887,247.69520568847656,2.0884644985198975,1.8691104920972295,222.4241485595703,1.86296546459198,-0.5214778355189732,-62.05586242675781,-0.5123181939125061,0.38050047289423583,45.27955627441406,0.418865829706192,0.5214778355189732,62.05586242675781,0.5123181939125061,-0.10648618425641741,-12.671855926513672,-0.11077993363142014,-0.6800920502478335,-80.93095397949219,-0.6913167238235474
14,15,2.025089937097886,206.55917358398438,2.014540195465088,2.065119425455729,210.64218139648438,2.064925193786621,1.9058143765318627,194.39306640625,1.9091711044311523,-0.5111027885885799,-52.132484436035156,-0.503032922744751,0.31807955573586855,32.444114685058594,0.2952282428741455,0.5111027885885799,52.132484436035156,0.503032922744751,-0.09616945304122626,-9.809284210205078,-0.09973074495792389,-0.6322145649031097,-64.48588562011719,-0.6203068494796753
15,16,2.0980941370913855,79.72757720947266,2.068882703781128,2.0532479537160775,78.02342224121094,2.0557875633239746,1.8827735499331826,71.54539489746094,1.8901660442352295,-0.6250554636905068,-23.752107620239258,-0.6022838354110718,0.4722730235049599,17.946374893188477,0.43988803029060364,0.6250554636905068,23.752107620239258,0.6022838354110718,-0.04111902651033903,-1.5625230073928833,-0.0732492133975029,-0.7358078203703228,-27.960697174072266,-0.7218517065048218
16,18,2.0413128989083424,114.31352233886719,2.014871835708618,2.089038576398577,116.98616027832031,2.101337432861328,1.8913567406790597,105.91597747802734,1.894806146621704,-0.6063229697091239,-33.95408630371094,-0.6033430099487305,0.4571155139378139,25.598468780517578,0.4478073716163635,0.6063229697091239,33.95408630371094,0.6033430099487305,-0.09781736986977714,-5.4777727127075195,-0.12877783179283142,-0.7530088424682617,-42.168495178222656,-0.7653498649597168
17,19,2.0295059204101564,30.442588806152344,2.0086939334869385,2.0520046234130858,30.78006935119629,2.047544479370117,1.9072125752766926,28.60818862915039,1.9187018871307373,-0.5508769353230795,-8.263154029846191,-0.5290794968605042,0.2672991116841634,4.009486675262451,0.1980990469455719,0.5508769353230795,8.263154029846191,0.5290794968605042,-0.10073235829671225,-1.5109853744506836,-0.12008789926767349,-0.6357719421386718,-9.536579132080078,-0.6045754551887512
18,20,2.0469741821289062,49.12738037109375,2.0176801681518555,2.077256202697754,49.854148864746094,2.0811665058135986,1.8893683751424153,45.34484100341797,1.8906073570251465,-0.5843231678009033,-14.02375602722168,-0.5891134142875671,0.4567604462305705,10.962250709533691,0.37731942534446716,0.5843231678009033,14.02375602722168,0.5891134142875671,-0.07845453421274821,-1.882908821105957,-0.09651090949773788,-0.7306873798370361,-17.536497116088867,-0.7239712476730347
19,21,2.0297776540120442,60.89332962036133,2.013411521911621,2.0765167236328126,62.295501708984375,2.0755317211151123,1.8600995381673178,55.80298614501953,1.8908555507659912,-0.4849927266438802,-14.549781799316406,-0.49393337965011597,0.32042884826660156,9.612865447998047,0.2718775272369385,0.4849927266438802,14.549781799316406,0.49393337965011597,-0.07273478507995605,-2.1820435523986816,-0.08029384911060333,-0.6084894816080729,-18.254684448242188,-0.6070810556411743
20,22,2.0156806310017905,24.188167572021484,2.0085413455963135,2.07333771387736,24.88005256652832,2.072502374649048,1.8919954299926758,22.70394515991211,1.8905773162841797,-0.48076820373535156,-5.769218444824219,-0.49271178245544434,0.3512144883473714,4.214573860168457,0.3326757550239563,0.48076820373535156,5.769218444824219,0.49271178245544434,-0.07397924363613129,-0.8877509236335754,-0.07411906868219376,-0.6259633302688599,-7.511559963226318,-0.6389141082763672
21,23,2.051419939313616,71.79969787597656,2.031118154525757,2.0644847324916293,72.25696563720703,2.0614802837371826,1.8783009120396206,65.74053192138672,1.888144850730896,-0.5726708548409598,-20.043479919433594,-0.5472519397735596,0.4656895773751395,16.299135208129883,0.4079802632331848,0.5726708548409598,20.043479919433594,0.5472519397735596,-0.06938868250165667,-2.4286038875579834,-0.09881048649549484,-0.7235734122140067,-25.325069427490234,-0.6982381939888
22,24,2.015456040700277,24.18547248840332,2.0155880451202393,2.06695556640625,24.803466796875,2.0645737648010254,1.8965784708658855,22.758941650390625,1.8966064453125,-0.49266429742177326,-5.911971569061279,-0.49571213126182556,0.31396087010701496,3.7675304412841797,0.3245825171470642,0.49266429742177326,5.911971569061279,0.49571213126182556,-0.09441191951433818,-1.132943034172058,-0.10495442152023315,-0.6244389613469442,-7.49326753616333,-0.6218888759613037
23,25,2.0379018783569336,16.30321502685547,2.0327770709991455,2.0703773498535156,16.563018798828125,2.074270248413086,1.8941274881362915,15.153019905090332,1.8979039192199707,-0.5504535436630249,-4.403628349304199,-0.5467122793197632,0.4325726628303528,3.4605813026428223,0.43400898575782776,0.5504535436630249,4.403628349304199,0.5467122793197632,-0.08794841170310974,-0.7035872936248779,-0.0978701189160347,-0.709744393825531,-5.677955150604248,-0.7104476690292358
24,26,2.031970977783203,16.255767822265625,2.016373634338379,2.065624952316284,16.524999618530273,2.0714590549468994,1.8972336053848267,15.177868843078613,1.8982419967651367,-0.564688503742218,-4.517508029937744,-0.5599731206893921,0.43365994095802307,3.4692795276641846,0.40611404180526733,0.564688503742218,4.517508029937744,0.5599731206893921,-0.09503689408302307,-0.7602951526641846,-0.09876011312007904,-0.7223925590515137,-5.779140472412109,-0.7110482454299927
25,27,2.0209442138671876,10.104721069335938,2.018732786178589,2.065883445739746,10.32941722869873,2.0606205463409424,1.8995611190795898,9.49780559539795,1.8972071409225464,-0.48926401138305664,-2.446320056915283,-0.45915356278419495,0.3348870754241943,1.6744353771209717,0.31860458850860596,0.48926401138305664,2.446320056915283,0.45915356278419495,-0.06754047274589539,-0.33770236372947693,-0.0754355639219284,-0.6083696365356446,-3.0418481826782227,-0.5814825892448425
26,28,2.0264850963245737,111.45668029785156,2.005993127822876,2.0613569779829546,113.3746337890625,2.0604097843170166,1.8967429421164772,104.32086181640625,1.9065892696380615,-0.5331683418967507,-29.32425880432129,-0.5206469893455505,0.31359148892489347,17.24753189086914,0.2368929237127304,0.5331683418967507,29.32425880432129,0.5206469893455505,-0.08197071769020774,-4.508389472961426,-0.10276716947555542,-0.6405777671120384,-35.23177719116211,-0.6187084913253784
27,29,2.040965857872596,132.66278076171875,2.01283597946167,2.0651169996995193,134.23260498046875,2.066710948944092,1.890508798452524,122.88307189941406,1.9013161659240723,-0.540527578500601,-35.13429260253906,-0.5197109580039978,0.3758394094613882,24.429561614990234,0.31986865401268005,0.540527578500601,35.13429260253906,0.5197109580039978,-0.07035591418926533,-4.573134422302246,-0.09776408970355988,-0.6632621178260216,-43.112037658691406,-0.6526099443435669
28,30,2.026362471147017,111.44993591308594,2.010157585144043,2.089674793590199,114.93211364746094,2.0876221656799316,1.8927405617453836,104.1007308959961,1.8938857316970825,-0.5631075078790838,-30.97091293334961,-0.565079927444458,0.36411042646928266,20.026073455810547,0.32165345549583435,0.5631075078790838,30.97091293334961,0.565079927444458,-0.09488006938587536,-5.2184038162231445,-0.10895450413227081,-0.6875558332963423,-37.81557083129883,-0.687564492225647
29,31,2.0384186192562708,77.45990753173828,2.0191140174865723,2.0574296650133634,78.18232727050781,2.0506629943847656,1.898302580180921,72.135498046875,1.8975365161895752,-0.5279501864784643,-20.06210708618164,-0.535898745059967,0.37500810623168945,14.2503080368042,0.36441054940223694,0.5279501864784643,20.06210708618164,0.535898745059967,-0.06630295828769081,-2.519512414932251,-0.09704232215881348,-0.6570945538972554,-24.969593048095703,-0.6876190900802612
30,32,2.04981207078503,63.54417419433594,2.0205090045928955,2.080438429309476,64.49359130859375,2.078763723373413,1.8915253916094381,58.63728713989258,1.8987981081008911,-0.5540952374858241,-17.176952362060547,-0.5381070375442505,0.4268409667476531,13.232069969177246,0.38034266233444214,0.5540952374858241,17.176952362060547,0.5381070375442505,-0.06099185635966639,-1.8907475471496582,-0.08378390967845917,-0.6941285902454007,-21.517986297607422,-0.6869548559188843
31,33,2.0233559444032867,176.03196716308594,2.0140442848205566,2.07159458905801,180.22872924804688,2.0715086460113525,1.8969919489718032,165.03829956054688,1.896589756011963,-0.5181042462929912,-45.075069427490234,-0.5133793950080872,0.329754577285942,28.688648223876953,0.3458815813064575,0.5181042462929912,45.075069427490234,0.5133793950080872,-0.0863622906564296,-7.513519287109375,-0.09429266303777695,-0.6342080653398886,-55.17610168457031,-0.6491355895996094
